图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-n预测正确,close-预测置信度,down-预测置信度,forward-预测置信度,left-预测置信度,leftdown-预测置信度,lefttop-预测置信度,right-预测置信度,rightdown-预测置信度,righttop-预测置信度,top-预测置信度
E:\10\final\val\down\32oy10.jpg,1,down,1,down,2,forward,4,leftdown,True,2.023093e-06,0.9951715,0.004370392,5.2288976e-07,0.00022531148,6.467589e-10,5.697008e-06,0.00022424523,2.8665617e-10,2.8645601e-07
E:\10\final\val\down\32oy13.jpg,1,down,2,forward,1,down,6,right,True,3.2347083e-12,0.0070109917,0.9924966,5.362382e-06,1.2089893e-07,7.979393e-12,0.00048641497,5.485669e-08,4.973912e-11,4.5605987e-07
E:\10\final\val\down\32oy2.jpg,1,down,1,down,2,forward,7,rightdown,True,1.6886357e-06,0.9274581,0.065663405,7.842143e-06,0.00018537955,2.4996876e-09,0.0017056718,0.004975022,5.0273012e-08,2.8188133e-06
E:\10\final\val\down\32oy4.jpg,1,down,1,down,7,rightdown,2,forward,True,1.2232937e-06,0.99805886,0.00014799557,1.223481e-09,6.4152887e-06,7.617648e-13,1.0217153e-06,0.0017844022,1.09981625e-11,2.1394921e-09
E:\10\final\val\down\32oy6.jpg,1,down,1,down,7,rightdown,2,forward,True,5.442018e-07,0.99715984,0.00011040542,3.03732e-10,1.6105877e-06,1.01138126e-13,1.2185409e-06,0.0027264159,5.2452413e-12,7.214601e-10
E:\10\final\val\down\32oy7.jpg,1,down,1,down,7,rightdown,2,forward,True,1.5140483e-06,0.99788505,0.00014499409,1.2567826e-09,6.6751677e-06,7.001752e-13,1.1281882e-06,0.0019606655,1.1470241e-11,1.98811e-09
E:\10\final\val\down\32oy8.jpg,1,down,1,down,7,rightdown,2,forward,True,0.000218005,0.96498656,0.0002716114,5.817301e-09,1.0510436e-05,1.1421081e-10,1.254562e-05,0.034500495,6.7815544e-09,2.0218555e-07
E:\10\final\val\down\32oy9.jpg,1,down,1,down,7,rightdown,2,forward,True,1.7776881e-06,0.9957426,0.00046454044,2.938994e-09,4.543908e-06,2.0884765e-12,6.7187525e-06,0.003779852,9.119086e-11,9.9337125e-09
E:\10\final\val\down\dowzo10.jpg,1,down,1,down,2,forward,7,rightdown,True,4.0672053e-06,0.99931,0.0006000719,4.5385655e-09,2.9811213e-06,5.138232e-12,7.9450365e-07,8.211997e-05,9.027119e-12,1.7930287e-08
E:\10\final\val\down\dowzo100.jpg,1,down,1,down,2,forward,7,rightdown,True,4.249221e-06,0.99929786,0.00059417024,7.961611e-09,9.386956e-06,2.9697217e-11,4.8847795e-07,9.384132e-05,2.4676648e-11,5.540639e-08
E:\10\final\val\down\dowzo102.jpg,1,down,1,down,2,forward,7,rightdown,True,1.1724043e-05,0.9994429,0.00027054476,7.12222e-09,2.1774313e-05,4.6850572e-11,3.5469174e-07,0.0002527051,3.883041e-11,4.190167e-08
E:\10\final\val\down\dowzo103.jpg,1,down,1,down,2,forward,7,rightdown,True,6.042993e-06,0.9984285,0.0014201639,8.010323e-08,6.647911e-05,3.4739697e-10,7.891021e-07,7.7690085e-05,6.934316e-11,2.0000452e-07
E:\10\final\val\down\dowzo104.jpg,1,down,1,down,7,rightdown,0,close,True,6.8275467e-06,0.99432796,3.2214532e-06,9.780166e-12,3.1097704e-07,1.1182644e-15,2.1026433e-07,0.0056614964,1.8103803e-13,5.702839e-12
E:\10\final\val\down\dowzo105.jpg,1,down,1,down,2,forward,7,rightdown,True,2.8097016e-05,0.9992229,0.00039194868,6.92007e-08,0.00017369993,5.6715027e-10,3.529476e-07,0.00018279269,6.6829146e-11,9.8282015e-08
E:\10\final\val\down\dowzo106.jpg,1,down,1,down,2,forward,7,rightdown,True,2.8544664e-06,0.99904746,0.0008516891,2.8208097e-08,3.4425546e-05,5.8252736e-11,4.536304e-07,6.307466e-05,1.5782715e-11,5.0406598e-08
E:\10\final\val\down\dowzo107.jpg,1,down,1,down,2,forward,7,rightdown,True,3.2062576e-06,0.99955827,0.00027884758,8.282646e-09,2.67619e-05,1.533572e-11,2.419512e-07,0.00013256121,7.517583e-12,1.2761204e-08
E:\10\final\val\down\dowzo108.jpg,1,down,1,down,2,forward,7,rightdown,True,2.7890837e-06,0.9990633,0.0007616603,1.3619963e-08,1.6865655e-05,2.7771221e-11,8.1119526e-07,0.00015457893,2.7811245e-11,4.3845276e-08
E:\10\final\val\down\dowzo109.jpg,1,down,1,down,7,rightdown,0,close,True,3.6431695e-05,0.99877375,8.655027e-06,5.014601e-11,7.911874e-07,3.9344907e-14,1.2772968e-07,0.0011802491,7.7164506e-13,1.0944856e-10
E:\10\final\val\down\dowzo11.jpg,1,down,7,rightdown,1,down,6,right,True,0.0014541859,0.4823195,0.00016624294,8.0056367e-10,1.2920523e-07,2.1373146e-12,0.0014568239,0.51460296,1.3051688e-07,3.7559943e-08
E:\10\final\val\down\dowzo110.jpg,1,down,1,down,4,leftdown,2,forward,True,0.000104673985,0.9931405,0.00065646734,2.8649683e-06,0.006031723,1.58491e-08,3.0538277e-07,6.3224965e-05,7.002791e-11,1.7883576e-07
E:\10\final\val\down\dowzo111.jpg,1,down,1,down,7,rightdown,0,close,True,0.0014863764,0.8052144,2.9278758e-06,6.747488e-10,2.7231075e-05,3.677276e-13,2.1236008e-06,0.19326694,3.3513577e-11,6.6106315e-11
E:\10\final\val\down\dowzo114.jpg,1,down,1,down,4,leftdown,2,forward,True,2.6622204e-06,0.9985814,0.00065838615,3.1160104e-07,0.0007530373,3.436814e-10,4.367617e-08,4.2604684e-06,9.847114e-13,2.2060208e-08
E:\10\final\val\down\dowzo115.jpg,1,down,1,down,7,rightdown,2,forward,True,9.737429e-07,0.9908427,0.00028302654,1.8555093e-09,4.5912147e-06,5.50668e-13,7.842984e-06,0.008860807,4.8220355e-11,2.5914804e-09
E:\10\final\val\down\dowzo117.jpg,1,down,1,down,7,rightdown,2,forward,True,9.611249e-05,0.9926202,0.0013162809,6.150438e-08,2.6923773e-05,1.2175801e-09,2.0689271e-05,0.005918493,1.2025259e-08,1.1210014e-06
E:\10\final\val\down\dowzo119.jpg,1,down,1,down,7,rightdown,0,close,True,3.5299458e-05,0.99854785,1.2769408e-05,4.204245e-11,4.3298948e-07,4.533916e-14,2.1985947e-07,0.0014034717,1.7564642e-12,2.209768e-10
E:\10\final\val\down\dowzo12.jpg,1,down,1,down,0,close,7,rightdown,True,0.00010232819,0.99984455,1.6865674e-06,5.532728e-11,2.807138e-06,9.72498e-14,2.4647075e-09,4.8591723e-05,2.0426859e-14,3.1060248e-11
E:\10\final\val\down\dowzo121.jpg,1,down,1,down,7,rightdown,2,forward,True,4.263725e-05,0.987643,0.0007014416,1.7182179e-09,9.592137e-07,1.7268997e-11,2.6032232e-05,0.011585681,5.245031e-09,2.4366875e-07
E:\10\final\val\down\dowzo122.jpg,1,down,1,down,2,forward,7,rightdown,True,3.0731278e-06,0.9991241,0.00054957723,3.896762e-09,4.9630153e-06,7.8349055e-12,1.1480789e-06,0.00031717835,3.2279266e-11,2.895757e-08
E:\10\final\val\down\dowzo123.jpg,1,down,1,down,4,leftdown,2,forward,True,6.157848e-05,0.99242616,0.00053957856,2.444717e-06,0.006969001,3.9515015e-08,7.963483e-09,9.358728e-07,2.1247377e-12,2.4136867e-07
E:\10\final\val\down\dowzo125.jpg,1,down,1,down,7,rightdown,0,close,True,0.00067089987,0.970801,7.6066954e-07,9.82705e-13,6.677382e-08,3.0910775e-15,1.4935794e-07,0.028527087,2.8145377e-12,2.808699e-11
E:\10\final\val\down\dowzo126.jpg,1,down,1,down,7,rightdown,0,close,True,4.618781e-05,0.9985677,1.672199e-05,3.153693e-11,1.9109282e-07,9.0095886e-14,2.6440387e-07,0.0013689206,4.0988883e-12,6.6503675e-10
E:\10\final\val\down\dowzo127.jpg,1,down,1,down,7,rightdown,2,forward,True,2.0099842e-06,0.9614214,0.00029198732,3.9041667e-10,4.951526e-07,2.7554998e-13,2.8228422e-05,0.038255956,3.0320257e-10,5.6926908e-09
E:\10\final\val\down\dowzo128.jpg,1,down,1,down,7,rightdown,2,forward,True,1.2067294e-05,0.998271,1.4875007e-05,1.6321814e-11,1.4062249e-07,1.3814207e-14,2.738245e-07,0.0017015778,1.3213263e-12,1.7409188e-10
E:\10\final\val\down\dowzo129.jpg,1,down,1,down,4,leftdown,2,forward,True,9.682374e-05,0.9945486,0.0012263258,7.5912603e-06,0.0034551187,1.6131471e-09,1.2179172e-05,0.00065333716,2.1061157e-10,3.1243875e-08
E:\10\final\val\down\dowzo130.jpg,1,down,1,down,7,rightdown,4,leftdown,True,1.508128e-05,0.9972155,0.0008253094,1.7310497e-06,0.0009332247,7.0123185e-11,1.4206762e-05,0.0009949821,4.1849153e-11,3.8014765e-09
E:\10\final\val\down\dowzo131.jpg,1,down,1,down,7,rightdown,4,leftdown,True,3.2850203e-05,0.99632496,0.00095719635,2.3478892e-06,0.0010038285,1.5695342e-10,2.4682842e-05,0.0016542097,1.3056073e-10,7.700248e-09
E:\10\final\val\down\dowzo132.jpg,1,down,1,down,4,leftdown,7,rightdown,True,8.379294e-06,0.9966248,0.00011928786,5.4830747e-07,0.0025848334,9.002744e-12,1.1296704e-06,0.00066091603,1.197666e-12,1.5740335e-10
E:\10\final\val\down\dowzo133.jpg,1,down,1,down,7,rightdown,2,forward,True,2.5818503e-05,0.9973653,0.00014007663,3.8169517e-08,0.00011076092,6.214519e-12,3.5296725e-06,0.002354397,2.7465596e-11,1.3498899e-09
E:\10\final\val\down\dowzo134.jpg,1,down,1,down,2,forward,7,rightdown,True,2.675771e-07,0.9960193,0.0038646774,9.1724374e-08,3.0776646e-05,4.3711697e-11,3.0407807e-06,8.1678554e-05,3.4162388e-11,6.8955686e-08
E:\10\final\val\down\dowzo138.jpg,1,down,1,down,4,leftdown,7,rightdown,True,1.1536359e-06,0.9994778,4.0810857e-05,1.959646e-08,0.00036782215,2.8386934e-13,7.762015e-08,0.00011236529,3.9750077e-14,2.3638664e-11
E:\10\final\val\down\dowzo139.jpg,1,down,1,down,7,rightdown,2,forward,True,9.0461276e-07,0.99318945,2.5322619e-05,2.2448397e-11,2.7366286e-07,2.7838115e-15,8.349808e-07,0.0067832666,9.04283e-13,5.219508e-11
E:\10\final\val\down\dowzo140.jpg,1,down,1,down,7,rightdown,2,forward,True,1.0126871e-05,0.99880505,2.8031083e-05,1.4409657e-10,3.6586766e-07,3.4768243e-14,7.897182e-07,0.0011556109,1.2323363e-12,1.3005258e-10
E:\10\final\val\down\dowzo141.jpg,1,down,1,down,7,rightdown,0,close,True,2.6235863e-05,0.9985719,1.810778e-05,2.4090811e-11,8.728677e-08,2.3002137e-14,5.387614e-07,0.0013831093,2.7793466e-12,2.674256e-10
E:\10\final\val\down\dowzo144.jpg,1,down,1,down,7,rightdown,0,close,True,0.0020815635,0.98807156,0.00026799255,2.292909e-08,2.5212274e-05,1.2431253e-09,7.868699e-06,0.009545238,1.0467131e-08,5.955745e-07
E:\10\final\val\down\dowzo145.jpg,1,down,1,down,7,rightdown,2,forward,True,6.005207e-06,0.9933757,5.6751418e-05,2.6031635e-10,1.75489e-06,2.0250086e-13,1.4435208e-06,0.006558365,1.5034371e-11,9.469344e-10
E:\10\final\val\down\dowzo147.jpg,1,down,1,down,7,rightdown,0,close,True,0.0031495213,0.904963,4.3423206e-05,3.9468948e-10,7.838376e-07,3.789207e-12,2.4322531e-05,0.09181894,5.5467924e-09,1.6856795e-08
E:\10\final\val\down\dowzo149.jpg,1,down,1,down,7,rightdown,2,forward,True,3.8204033e-07,0.9976119,0.00017779655,1.9604163e-09,1.0648734e-05,3.504104e-13,1.5022385e-06,0.002197846,5.6715184e-12,8.510752e-10
E:\10\final\val\down\dowzo150.jpg,1,down,1,down,7,rightdown,2,forward,True,2.4780513e-07,0.99964774,8.822112e-05,1.5167566e-09,2.111862e-05,2.2313402e-13,1.2437808e-07,0.00024256077,3.282696e-13,2.7377503e-10
E:\10\final\val\down\dowzo152.jpg,1,down,1,down,7,rightdown,2,forward,True,4.037536e-07,0.9995896,0.00013692012,1.9393454e-09,1.507874e-05,5.31286e-13,2.1104604e-07,0.0002576971,9.635221e-13,8.0716056e-10
E:\10\final\val\down\dowzo153.jpg,1,down,1,down,2,forward,7,rightdown,True,3.5840658e-06,0.99953496,0.0002462811,1.6219556e-09,3.534994e-06,7.65441e-12,3.522994e-07,0.00021124465,1.7883433e-11,2.1595612e-08
E:\10\final\val\down\dowzo154.jpg,1,down,1,down,7,rightdown,2,forward,True,2.2463903e-06,0.998871,0.00017545752,5.5758225e-09,3.149586e-05,4.442138e-12,6.8127014e-07,0.000918984,1.2678585e-11,3.842838e-09
E:\10\final\val\down\dowzo155.jpg,1,down,1,down,7,rightdown,2,forward,True,4.9387017e-06,0.9964592,0.00020398025,6.2529506e-09,2.8639211e-05,7.553558e-12,2.017973e-06,0.0033011741,6.681588e-11,7.6966895e-09
E:\10\final\val\down\dowzo156.jpg,1,down,1,down,7,rightdown,2,forward,True,9.757459e-07,0.9976609,7.216015e-05,6.058806e-10,6.703885e-06,1.9860413e-13,5.971695e-07,0.0022587585,3.2976454e-12,4.849102e-10
E:\10\final\val\down\dowzo157.jpg,1,down,1,down,4,leftdown,0,close,True,0.00011601749,0.96093786,3.2374806e-05,1.3516661e-06,0.038908448,6.8043365e-10,4.441541e-09,3.8826893e-06,9.0512016e-14,6.6667755e-10
E:\10\final\val\down\dowzo159.jpg,1,down,1,down,4,leftdown,2,forward,True,2.1955893e-06,0.98580927,0.0020808477,7.06985e-06,0.012096866,6.0266236e-09,8.2296175e-08,3.5076287e-06,2.7788691e-12,7.692619e-08
E:\10\final\val\down\dowzo16.jpg,1,down,1,down,0,close,7,rightdown,True,0.0003297058,0.9993892,3.7595724e-05,2.8237075e-08,0.00011942382,2.3423612e-11,1.9025694e-07,0.0001238502,2.9944274e-12,1.2012327e-09
E:\10\final\val\down\dowzo160.jpg,1,down,1,down,7,rightdown,2,forward,True,3.5707328e-06,0.9996722,3.9397757e-05,1.1106374e-09,1.9092435e-05,1.1016985e-12,5.643395e-08,0.00026577653,6.7227143e-13,6.674277e-10
E:\10\final\val\down\dowzo161.jpg,1,down,1,down,2,forward,7,rightdown,True,2.5942504e-06,0.99967504,0.0001783208,6.947772e-10,1.9278373e-06,2.8811792e-12,1.920053e-07,0.00014190059,7.6888764e-12,1.3087151e-08
E:\10\final\val\down\dowzo162.jpg,1,down,1,down,7,rightdown,2,forward,True,3.5893095e-07,0.999585,0.00011179605,1.4283414e-09,1.265467e-05,3.7604872e-13,1.9573898e-07,0.00029007785,8.225731e-13,5.980528e-10
E:\10\final\val\down\dowzo167.jpg,1,down,1,down,7,rightdown,2,forward,True,1.8576623e-08,0.99994195,2.4162619e-05,1.2229022e-10,7.085292e-06,3.0278595e-15,6.6819803e-09,2.6800886e-05,1.6578205e-15,7.418774e-12
E:\10\final\val\down\dowzo168.jpg,1,down,1,down,2,forward,4,leftdown,True,6.1300506e-07,0.99834085,0.001078567,3.6504116e-07,0.00056932017,2.66041e-11,2.1513412e-07,1.0077692e-05,4.9340344e-13,3.893343e-09
E:\10\final\val\down\dowzo169.jpg,1,down,1,down,7,rightdown,2,forward,True,1.31102e-06,0.9995198,7.280021e-05,1.1638095e-09,1.6271119e-05,6.8158576e-13,1.3927382e-07,0.00038968356,1.2567258e-12,8.0766166e-10
E:\10\final\val\down\dowzo17.jpg,1,down,1,down,0,close,7,rightdown,True,0.00018784059,0.99971014,3.1036157e-05,2.7279197e-09,1.8264383e-05,2.0648032e-11,3.0979216e-08,5.2625834e-05,2.0904088e-12,4.6995985e-09
E:\10\final\val\down\dowzo170.jpg,1,down,1,down,7,rightdown,2,forward,True,1.0273623e-06,0.9988182,0.00012102286,7.4231055e-10,4.47538e-06,4.2972632e-13,5.837205e-07,0.0010546036,4.857955e-12,1.4630719e-09
E:\10\final\val\down\dowzo171.jpg,1,down,1,down,7,rightdown,2,forward,True,5.054086e-07,0.9988433,9.558008e-05,3.576793e-10,2.7530039e-06,1.2560017e-13,4.6468287e-07,0.0010573542,2.078645e-12,6.292548e-10
E:\10\final\val\down\dowzo172.jpg,1,down,1,down,7,rightdown,2,forward,True,2.3949966e-07,0.9995357,5.475593e-05,2.8513e-10,3.9900096e-06,4.9796308e-14,1.1845866e-07,0.00040526423,2.28207e-13,1.5345945e-10
E:\10\final\val\down\dowzo173.jpg,1,down,1,down,7,rightdown,2,forward,True,3.0079823e-06,0.9930831,0.00013681444,2.0768191e-10,6.828582e-07,2.558706e-13,3.208225e-06,0.0067731296,4.8291426e-11,3.544487e-09
E:\10\final\val\down\dowzo174.jpg,1,down,1,down,7,rightdown,0,close,True,0.0002091701,0.9983931,8.176998e-05,1.89655e-09,5.5752307e-06,1.9039855e-11,7.6255657e-07,0.001309563,9.125101e-11,2.0353623e-08
E:\10\final\val\down\dowzo177.jpg,1,down,1,down,2,forward,7,rightdown,True,6.219042e-06,0.999456,0.000363745,2.8246502e-08,7.0692484e-05,4.2868112e-11,2.9372882e-07,0.000103000064,8.205558e-12,1.6351969e-08
E:\10\final\val\down\dowzo178.jpg,1,down,1,down,2,forward,7,rightdown,True,2.715329e-06,0.9994923,0.0004003087,2.1232907e-08,5.10627e-05,2.3847733e-11,1.963473e-07,5.3368403e-05,3.5253454e-12,1.20550725e-08
E:\10\final\val\down\dowzo18.jpg,1,down,7,rightdown,1,down,0,close,True,0.00012609198,0.099327356,3.2777868e-06,5.990684e-13,7.557391e-10,8.684784e-16,8.987837e-05,0.9004533,1.7905317e-09,1.9500714e-10
E:\10\final\val\down\dowzo180.jpg,1,down,1,down,2,forward,4,leftdown,True,2.3036994e-06,0.9995079,0.00039144818,2.3080444e-08,5.9821807e-05,2.1301558e-11,1.5227981e-07,3.831715e-05,2.2685803e-12,9.804784e-09
E:\10\final\val\down\dowzo181.jpg,1,down,1,down,7,rightdown,2,forward,True,5.622961e-06,0.99959236,7.374187e-05,3.8340486e-09,3.3859993e-05,5.387154e-12,1.3094888e-07,0.00029438015,2.9638377e-12,2.1357365e-09
E:\10\final\val\down\dowzo184.jpg,1,down,1,down,7,rightdown,2,forward,True,3.1020181e-06,0.9991179,0.00039808065,9.519057e-09,2.3376047e-05,1.017975e-11,9.930513e-07,0.00045646878,2.3041104e-11,1.2752662e-08
E:\10\final\val\down\dowzo188.jpg,1,down,1,down,7,rightdown,2,forward,True,1.2349404e-06,0.99952006,0.00022483258,1.6811492e-09,5.9417507e-06,1.315825e-12,3.9385225e-07,0.000247655,4.2661282e-12,4.059477e-09
E:\10\final\val\down\dowzo189.jpg,1,down,1,down,2,forward,7,rightdown,True,5.4045972e-06,0.99963295,0.00027044298,8.6143155e-09,2.4259083e-05,1.9841137e-11,1.6558141e-07,6.6674416e-05,5.1715576e-12,1.4587328e-08
E:\10\final\val\down\dowzo191.jpg,1,down,1,down,7,rightdown,2,forward,True,1.7049402e-05,0.9971379,0.00034966046,4.4963375e-09,8.109561e-06,2.1155846e-11,2.685538e-06,0.0024845295,2.1466974e-10,4.5624198e-08
E:\10\final\val\down\dowzo192.jpg,1,down,1,down,7,rightdown,0,close,True,0.00039985334,0.98708653,0.00036927086,2.8522495e-08,4.6357927e-05,9.660571e-10,9.07919e-06,0.012088323,1.1122522e-08,5.2555566e-07
E:\10\final\val\down\dowzo194.jpg,1,down,1,down,2,forward,7,rightdown,True,4.1653025e-06,0.9972066,0.0020752298,1.9489455e-08,8.764608e-06,6.361065e-11,7.1553263e-06,0.00069779024,4.7397397e-10,2.3704011e-07
E:\10\final\val\down\dowzo196.jpg,1,down,1,down,2,forward,7,rightdown,True,4.7630547e-06,0.9945363,0.004858995,7.465247e-08,1.649631e-05,2.4072166e-10,1.5041104e-05,0.00056764914,1.2453137e-09,7.0928195e-07
E:\10\final\val\down\dowzo197.jpg,1,down,1,down,7,rightdown,0,close,True,0.0031587891,0.76081425,0.00047672348,2.036176e-08,1.0926763e-05,1.4652933e-09,0.00019006201,0.23534629,6.923758e-07,2.262544e-06
E:\10\final\val\down\dowzo198.jpg,1,down,1,down,2,forward,4,leftdown,True,1.0819116e-05,0.98884225,0.010844307,1.4375731e-06,0.0001881476,8.67479e-09,7.909632e-06,0.0001015721,1.4723807e-09,3.5686235e-06
E:\10\final\val\down\dowzo199.jpg,1,down,1,down,2,forward,4,leftdown,True,2.3722136e-05,0.99770737,0.0018451391,6.063277e-07,0.00038743534,5.4967413e-09,5.284899e-07,3.4574605e-05,1.0389592e-10,6.1332804e-07
E:\10\final\val\down\dowzo200.jpg,1,down,1,down,2,forward,4,leftdown,True,4.7508183e-05,0.9987337,0.00063947146,3.682751e-07,0.000561868,3.8429397e-09,1.1504131e-07,1.6814682e-05,2.1481029e-11,2.0223428e-07
E:\10\final\val\down\dowzo202.jpg,1,down,1,down,7,rightdown,2,forward,True,4.3836462e-05,0.9987581,0.00048004548,1.1030014e-07,0.0001995392,5.1927135e-10,1.2545379e-06,0.0005169522,1.8019625e-10,9.0949435e-08
E:\10\final\val\down\dowzo203.jpg,1,down,1,down,7,rightdown,2,forward,True,1.9392699e-05,0.9995964,0.00013629817,1.627712e-08,0.00010214242,8.566216e-11,1.1758442e-07,0.00014560139,1.2464905e-11,1.8179232e-08
E:\10\final\val\down\dowzo204.jpg,1,down,1,down,2,forward,7,rightdown,True,3.5458731e-06,0.99952555,0.00039052154,1.483918e-08,3.2475444e-05,2.929695e-11,1.766747e-07,4.781545e-05,4.7793492e-12,1.8603096e-08
E:\10\final\val\down\dowzo206.jpg,1,down,1,down,7,rightdown,4,leftdown,True,0.00012168769,0.9968984,6.981455e-05,4.649904e-08,0.00068021374,2.0820758e-10,3.5970433e-07,0.0022294482,6.2400175e-11,1.1217239e-08
E:\10\final\val\down\dowzo210.jpg,1,down,1,down,7,rightdown,2,forward,True,0.00013513808,0.9945756,0.00083570986,5.1489253e-09,2.2987106e-06,1.4097895e-10,1.370639e-05,0.0044365744,6.385529e-09,8.1189825e-07
E:\10\final\val\down\dowzo211.jpg,1,down,1,down,7,rightdown,2,forward,True,0.00018479205,0.97732955,0.002171279,5.197145e-09,8.7619856e-07,2.1927775e-10,0.00011168991,0.020197747,9.7514004e-08,4.015826e-06
E:\10\final\val\down\dowzo213.jpg,1,down,1,down,7,rightdown,2,forward,True,9.874166e-05,0.90567946,0.0016526208,1.6516595e-09,2.9535641e-07,2.9602498e-11,0.00033443238,0.092232995,1.2849222e-07,1.3320497e-06
E:\10\final\val\down\dowzo214.jpg,1,down,1,down,7,rightdown,6,right,True,5.1452803e-06,0.6206911,1.1732139e-05,1.964052e-12,9.747702e-09,2.1947808e-16,2.6229107e-05,0.37926567,2.5623606e-11,2.937229e-11
E:\10\final\val\down\dowzo215.jpg,1,down,1,down,7,rightdown,0,close,True,5.9931353e-05,0.95881903,1.3454746e-05,7.211589e-11,7.552155e-07,3.051647e-14,3.4888724e-06,0.041103326,2.5604234e-11,1.5042576e-10
E:\10\final\val\down\dowzo217.jpg,1,down,1,down,7,rightdown,2,forward,True,2.2738159e-06,0.9973673,1.9391387e-05,4.4969386e-11,5.4490397e-07,6.9789433e-15,4.053818e-07,0.0026101607,5.3957137e-13,4.9434356e-11
E:\10\final\val\down\dowzo219.jpg,1,down,1,down,7,rightdown,2,forward,True,3.430744e-06,0.997881,1.3212986e-05,3.3281013e-11,5.0936785e-07,6.3220498e-15,2.5424433e-07,0.0021016477,3.8386042e-13,3.8494593e-11
E:\10\final\val\down\dowzo22.jpg,1,down,1,down,7,rightdown,0,close,True,9.229262e-05,0.5783948,2.393636e-05,4.0502423e-12,6.8731407e-09,3.960535e-15,7.0156566e-05,0.42141882,7.375529e-10,7.157381e-10
E:\10\final\val\down\dowzo220.jpg,1,down,1,down,2,forward,7,rightdown,True,5.5856895e-06,0.99732935,0.0024878853,1.022372e-07,4.7282167e-05,3.9856127e-10,2.2233555e-06,0.0001272436,1.9802184e-10,3.6860487e-07
E:\10\final\val\down\dowzo221.jpg,1,down,1,down,2,forward,7,rightdown,True,1.3061281e-05,0.9977907,0.0020323554,1.09202816e-07,5.319931e-05,8.0022505e-10,1.6165033e-06,0.000108356464,2.5229477e-10,5.485386e-07
E:\10\final\val\down\dowzo222.jpg,1,down,1,down,2,forward,7,rightdown,True,8.403662e-06,0.9978631,0.0018526278,4.6537643e-08,2.4006129e-05,2.7210872e-10,2.700808e-06,0.00024876551,3.257591e-10,3.801124e-07
E:\10\final\val\down\dowzo223.jpg,1,down,1,down,7,rightdown,2,forward,True,1.7389744e-06,0.99987566,2.1517593e-05,2.3910326e-10,4.516247e-06,2.6419312e-14,4.5856744e-08,9.656844e-05,5.747221e-14,4.492326e-11
E:\10\final\val\down\dowzo225.jpg,1,down,1,down,7,rightdown,2,forward,True,4.3747855e-06,0.9853108,1.4551e-05,1.1858015e-11,1.2144639e-07,1.9939772e-15,1.4389359e-06,0.014668772,1.86014e-12,4.0791502e-11
E:\10\final\val\down\dowzo228.jpg,1,down,1,down,4,leftdown,2,forward,True,2.9603416e-06,0.82502997,7.1551854e-05,1.3125648e-05,0.17488228,3.9315812e-10,2.6309488e-10,1.6154592e-08,2.8823067e-16,1.01491704e-10
E:\10\final\val\down\dowzo229.jpg,1,down,1,down,4,leftdown,2,forward,True,4.898823e-07,0.99929905,1.57714e-05,1.3822859e-08,0.0006800178,1.470192e-13,3.6310717e-09,4.6766013e-06,1.0392373e-15,4.7832086e-12
E:\10\final\val\down\dowzo23.jpg,1,down,7,rightdown,1,down,6,right,True,8.27113e-05,0.25051355,1.2221333e-05,1.0066514e-12,9.1662034e-10,1.3373133e-15,0.00013906042,0.74925244,2.1534512e-09,5.775894e-10
E:\10\final\val\down\dowzo230.jpg,1,down,4,leftdown,1,down,0,close,True,0.022835994,0.4262324,0.002632162,0.009322413,0.53854907,0.00040521257,1.0834808e-06,5.343628e-06,2.6013929e-09,1.6317432e-05
E:\10\final\val\down\dowzo231.jpg,1,down,1,down,4,leftdown,0,close,True,5.178319e-06,0.99922776,7.3669355e-07,1.2692805e-09,0.0007661859,2.4769246e-13,5.1119543e-12,5.863099e-08,5.897974e-18,1.234067e-12
E:\10\final\val\down\dowzo232.jpg,1,down,1,down,7,rightdown,2,forward,True,0.0007573727,0.8550334,0.0012101674,9.199866e-10,1.1106145e-07,1.806688e-11,0.00093960925,0.1420571,5.8872945e-07,1.5812793e-06
E:\10\final\val\down\dowzo235.jpg,1,down,1,down,7,rightdown,0,close,True,5.972703e-05,0.99799573,2.1986014e-05,2.036092e-09,1.996345e-05,5.566655e-13,7.3582237e-07,0.0019018457,4.829943e-12,2.2090854e-10
